,Unnamed: 0,step,type,amount,nameOrig,oldBalanceOrig,newBalanceOrig,nameDest,oldBalanceDest,newBalanceDest,isFraud,isFlaggedFraud,errorBalanceOrig,errorBalanceDest
1380529,3138577,236,0,482636.2,C274713558,289662.0,0.0,C2096853831,0.0,482636.2,0,0,192974.2,0.0
927968,2111174,183,1,43166.13,C1643520890,,,C1488242744,60031.57,103197.69,0,0,,0.0099999999947613
434242,973820,44,1,144231.94,C1315493915,94524.0,0.0,C784658643,706837.09,851069.03,0,0,49707.94,0.0
2424776,5549373,382,1,246554.06,C221742938,363654.56,117100.49,C436812447,5480856.34,5727410.4,0,0,-0.0100000000093132,-9.313225746154783e-10
2508227,5740472,399,1,224927.21,C379097102,,,C1130351273,1767621.64,1992548.85,0,0,,-2.3283064365386963e-10
2500910,5724760,398,1,172839.58,C1539459125,20349.0,0.0,C1866543162,44953.95,217793.52,0,0,152490.58,0.0099999999802093
1404484,3206459,249,1,187032.71,C146923916,108618.0,0.0,C653623558,4363.95,191396.66,0,0,78414.70999999999,0.0
2716359,6233287,594,1,335071.5,C1146444663,335071.5,0.0,C1365176393,0.0,335071.5,1,0,0.0,0.0
2719759,6240324,595,1,53296.28,C75086936,79555.96,26259.67,C1094800841,1648752.75,1702049.04,0,0,-0.0100000000093132,-0.0100000000093132
2409296,5507919,380,1,237913.94,C1834242188,183.0,0.0,C2093134094,394489.22,632403.16,0,0,237730.94,-1.1641532182693479e-10
654409,1485102,141,1,15512.31,C840776086,30846.0,15333.69,C217212871,210494.9,226007.2,0,0,0.0,0.0099999999802093
2128329,4871177,348,1,43935.08,C1268993389,130287.0,86351.92,C1720987574,531741.96,575677.04,0,0,0.0,-1.1641532182693479e-10
423669,949401,44,1,50512.96,C736347507,13906.0,0.0,C47379603,510759.0,11669750.64,0,0,36606.96,-11108478.68
2227006,5088362,355,1,173128.2,C1720423800,7194.0,0.0,C6986829,0.0,173128.2,0,0,165934.2,0.0
1081056,2464156,203,1,136928.96,C1546188194,,,C919325043,912725.24,1175316.37,0,0,,-125662.17000000016
265285,608145,34,0,649999.2,C1235394613,1173.0,0.0,C691919639,1094562.24,1744561.44,0,0,648826.2,0.0
2495110,5712975,398,0,49012.78,C247896917,,,C269579651,1037772.11,948094.71,0,0,,138690.1799999999
1975905,4515776,325,0,2259908.76,C1099715743,10801.09,0.0,C1154841323,10647137.74,12907046.5,0,0,2249107.67,0.0
1953795,4468146,324,1,359868.7,C1954674138,107849.0,0.0,C473714844,459970.28,819838.97,0,0,252019.7,0.0100000000093132
1838471,4199575,305,1,161112.13,C79433834,174.0,0.0,C2012760387,334167.42,495279.56,0,0,160938.13,-0.0100000000093132
771708,1753476,161,1,165057.37,C701030278,21542.95,0.0,C2126869357,2003320.93,2168378.29,0,0,143514.41999999998,0.0099999997764825
358332,809904,40,1,43557.18,C732636917,143305.0,99747.82,C503485607,1341750.81,1385307.99,0,0,0.0,0.0
2172767,4970074,351,1,494479.92,C1609035603,104441.52,0.0,C1569869944,706228.68,1200708.6,0,0,390038.4,0.0
1800511,4118045,302,1,165707.73,C1844231284,536161.0,370453.27,C11563524,0.0,165707.73,0,0,0.0,0.0
647954,1468291,140,1,264541.92,C868977875,24834.0,0.0,C913870765,2005489.92,2270031.83,0,0,239707.92,0.0099999997764825
2500165,5723187,398,1,23031.04,C1145870757,154729.0,131697.96,C433257986,86514.59,109545.62,0,0,0.0,0.0100000000093132
1378004,3132749,236,1,210247.37,C405659357,50346.0,0.0,C1519386072,73706.14,283953.51,0,0,159901.37,0.0
2454240,5622619,395,0,120245.3,C1454693523,14717.0,0.0,C270684381,151392.22,271637.52,0,0,105528.3,0.0
1552858,3535506,259,1,229116.31,C1852480372,,,C1429623854,21075151.6,21304267.92,0,0,,-0.0100000016391277
31119,80472,10,1,169305.7,C995412514,282013.98,112708.27,C1316560467,4652800.73,5034706.72,0,0,-0.0099999999511055,-212600.2899999991
2424302,5548118,382,1,152298.86,C1360660253,,,C445564160,2132165.46,2284464.32,0,0,,0.0
651851,1478692,141,1,135511.3,C790143997,30328.0,0.0,C759860620,0.0,135511.3,0,0,105183.3,0.0
241174,543384,21,1,34388.92,C2103100148,,,C152151663,245317.17,279706.09,0,0,,0.0
1360665,3095843,235,0,103397.33,C1560822324,,,C1794893473,4744977.08,4848374.4,0,0,,0.0099999997764825
1396841,3185564,239,1,9235.31,C2032683163,,,C1675647060,277385.94,286621.25,0,0,,0.0
2209686,5051879,354,1,74121.26,C1173351697,,,C1234978373,746940.08,821061.34,0,0,,0.0
563138,1282891,135,1,414417.2,C815743071,137.0,0.0,C2140890883,327688.26,742105.45,0,0,414280.2,0.0100000000093132
935675,2127907,183,1,100061.89,C1918567193,188725.0,88663.11,C1903803415,0.0,120026.3,0,0,0.0,-19964.410000000003
1315221,2998610,232,1,270297.18,C1597223326,5687.0,0.0,C1006781001,317115.67,587412.84,0,0,264610.18,0.0100000000093132
1078092,2456561,203,1,115741.28,C711370203,,,C712523549,2599390.46,2715131.74,0,0,,-4.656612873077393e-10
1326648,3022946,233,0,155196.65,C1617473071,206690.0,51493.35,C1149755782,1077054.64,1232251.29,0,0,0.0,-2.3283064365386963e-10
1923547,4399875,321,1,268210.67,C1246784061,,,C1697817306,555358.5,823569.17,0,0,,-1.1641532182693479e-10
1783739,4080569,301,1,319827.78,C2123409798,,,C1938861876,812101.93,1131929.71,0,0,,0.0
2217569,5068421,354,0,179143.1,C498623374,23111.0,0.0,C1209079464,8109478.29,8288621.38,0,0,156032.1,0.0099999997764825
2399225,5485017,379,1,25715.93,C845572827,,,C1323704569,522350.43,548066.37,0,0,,-0.0100000000093132
2531509,5790927,401,1,414667.61,C1470353806,,,C1340408587,7595492.64,8010160.25,0,0,,0.0
1685652,3849146,282,1,131304.0,C70386463,,,C1635435087,165944.9,297248.9,0,0,,0.0
2101165,4808818,346,1,74717.85,C1054975473,,,C668894032,875953.67,950671.53,0,0,,-0.0100000000093132
1997438,4563690,327,1,249255.07,C2043279495,20973.0,0.0,C2133576784,56888.86,306143.93,0,0,228282.07,0.0
1342872,3057477,234,1,268619.04,C1677849143,,,C694819007,778612.68,1047231.72,0,0,,0.0
1453466,3317172,252,1,83186.52,C374589622,,,C1812783144,122308.11,205494.63,0,0,,0.0
666636,1521362,153,1,158038.59,C156719765,,,C496806290,2192573.12,2350611.71,0,0,,0.0
889256,2026003,180,0,805263.27,C607668060,,,C668465791,1987934.19,2793197.47,0,0,,-0.0100000002421438
2001100,4571935,327,1,486281.32,C1229812675,10879.0,0.0,C1308109442,0.0,486281.32,0,0,475402.32,0.0
835307,1891724,165,1,56489.55,C105837803,,,C1545356085,174127.7,230617.25,0,0,,0.0
2354810,5390192,377,1,91620.58,C1328663756,,,C540057296,923255.41,1014876.0,0,0,,-0.0100000000093132
1078221,2456926,203,0,1336919.05,C2049111616,,,C1362635797,5818932.13,7155851.18,0,0,,0.0
2102310,4811184,346,0,494498.37,C1469605996,95321.38,0.0,C335498485,753301.69,1247800.06,0,0,399176.99,0.0
1396176,3183038,239,0,608026.77,C1847542773,,,C1479303123,3475033.93,4083060.71,0,0,,-0.0099999997764825
2708316,6216168,589,0,2183939.22,C1262689635,,,C40881358,18901599.2,21085538.41,0,0,,0.0099999979138374
2426668,5556625,383,1,159659.21,C1155350833,225391.39,65732.17,C685321602,2996640.54,3156299.76,0,0,-0.0100000000093132,-0.0099999997764825
2705818,6210277,588,1,215024.91,C1605007499,31251.0,0.0,C948237729,843154.21,1058179.12,0,0,183773.91,-2.3283064365386963e-10
2581339,5898139,403,1,279196.82,C1938431831,50388.0,0.0,C1465071321,197213.75,476410.57,0,0,228808.82,0.0
1400746,3197576,249,1,208785.31,C1383691736,10377.0,0.0,C1230336815,0.0,208785.31,0,0,198408.31,0.0
287541,657450,35,0,652811.98,C137481764,70045.0,0.0,C2006807366,45501.0,176874.95,0,0,582766.98,521438.03
579953,1320266,136,1,379709.49,C2026520018,20354.0,0.0,C539486713,15815540.88,16195250.36,0,0,359355.49,0.0100000016391277
854672,1947763,177,1,60322.3,C1546773950,,,C976599210,147941.3,208263.6,0,0,,-2.9103830456733704e-11
821358,1859459,164,1,303191.55,C175275175,,,C1653024825,521068.64,824260.19,0,0,,0.0
1291383,2943670,230,1,90532.21,C1603399042,,,C1342842784,388044.68,478576.89,0,0,,0.0
1286448,2933321,229,1,510701.3,C251211342,54302.0,0.0,C1240763717,629410.01,1140111.31,0,0,456399.3,0.0
561789,1280150,135,1,21547.07,C1269896940,,,C437673611,449324.84,470871.91,0,0,,5.820766091346741e-11
875396,1994901,179,1,330829.26,C1843143435,,,C1770074572,1091573.17,1422402.43,0,0,,0.0
1524595,3473792,258,1,203274.56,C1543254841,11927.35,0.0,C1064358025,211431.21,414705.77,0,0,191347.21,0.0
1317753,3004299,232,1,89164.51,C1645924950,,,C55760358,935219.56,2355248.67,0,0,,-1330864.6
1663538,3799806,281,1,42755.58,C650495291,361878.0,319122.42,C1018353434,2512021.52,2554777.11,0,0,0.0,-0.0099999997764825
2093827,4792382,345,1,80042.3,C1177033176,,,C1928332904,5684651.36,5764693.66,0,0,,0.0
1457047,3325514,253,0,371329.01,C1003013788,,,C2123456667,9242943.79,9614272.8,0,0,,-1.862645149230957e-09
1982060,4530558,326,1,446360.26,C1472602638,33594.0,0.0,C1686898560,673843.07,1120203.32,0,0,412766.26,0.0100000000093132
2474641,5667651,396,1,107340.12,C1325901963,149181.0,41840.88,C551265928,1864.2,109204.32,0,0,0.0,-1.4551915228366852e-11
99845,235083,14,1,148046.52,C80871296,,,C181297850,0.0,513018.13,0,0,,-364971.61
2164775,4952791,351,1,138697.43,C1611305273,,,C1883500486,636425.64,775123.07,0,0,,1.1641532182693479e-10
665435,1518544,153,1,28101.09,C388917800,814.0,0.0,C148699276,897060.6,925161.68,0,0,27287.09,0.0099999998928979
2328900,5332249,374,1,531680.13,C1340710942,,,C105087956,1536952.08,2068632.21,0,0,,0.0
2289022,5242825,371,1,348822.85,C723401711,10563.0,0.0,C433486948,0.0,348822.85,0,0,338259.85,0.0
775318,1760671,161,0,187221.77,C50713403,7331.0,0.0,C1248487248,26089.97,213311.75,0,0,179890.77,-0.0100000000093132
307912,700368,37,1,310448.77,C649522113,21153.0,0.0,C288318222,346094.99,820499.18,0,0,289295.77,-163955.42000000004
2324203,5321134,374,1,261817.02,C874474830,,,C1514243717,1871024.23,2132841.26,0,0,,-0.0099999997764825
2165908,4955221,351,1,93702.25,C1513343487,,,C503988518,2144919.04,2238621.29,0,0,,0.0
2127203,4868515,348,1,649209.02,C484628565,8001.0,0.0,C1706475785,161499.16,810708.18,0,0,641208.02,0.0
1851411,4226661,306,1,96598.3,C2080145128,4030.0,0.0,C2120455754,0.0,96598.3,0,0,92568.3,0.0
952588,2165044,184,1,136570.43,C1522792862,,,C1706134218,3250867.66,3387438.09,0,0,,4.656612873077393e-10
998992,2264409,187,1,56702.75,C356836654,74924.0,18221.25,C1847696831,417426.06,474128.82,0,0,0.0,-0.0100000000093132
1077606,2455505,203,1,154421.19,C1633729042,40227.0,0.0,C357454563,4007898.41,4419951.53,0,0,114194.19,-257631.93000000017
1932668,4420526,322,1,150279.99,C311077321,22063.0,0.0,C1029815582,177200.84,327480.83,0,0,128216.99,-5.820766091346741e-11
2384274,5453621,379,1,119288.71,C1432760313,702271.0,582982.29,C1573742518,5595.0,124883.71,0,0,0.0,0.0
1796705,4108973,302,1,74261.24,C64710425,51269.0,0.0,C1939127284,653999.32,728260.56,0,0,22992.240000000005,-1.1641532182693479e-10
2603508,5948053,405,1,67730.01,C273185444,2941.0,0.0,C1025917302,151711.41,219441.42,0,0,64789.01,-2.9103830456733704e-11
147563,338342,16,1,55685.54,C1748028921,22330.0,0.0,C935135907,1813089.44,1868774.98,0,0,33355.54,0.0
2402039,5491399,380,1,7970.08,C669906565,,,C459073444,2225110.52,2233080.6,0,0,,0.0
2285759,5235083,371,0,794629.2,C609719566,,,C1621899657,1139658.8,1934288.0,0,0,,0.0
727780,1658110,158,1,270435.86,C1249475229,23440.0,0.0,C420784425,8166214.51,8436650.38,0,0,246995.86,-0.0100000016391277
2648206,6068897,514,1,101550.78,C753146255,34775.0,0.0,C391100847,0.0,101550.78,0,0,66775.78,0.0
638536,1447184,140,1,249665.08,C326020409,,,C1873244918,417343.34,667008.41,0,0,,0.0100000000093132
195035,439321,18,1,194771.6,C1240975972,115310.71,0.0,C1899848387,225705.88,599995.47,0,0,79460.89,-179517.99
2532550,5793185,401,1,269896.7,C1733921989,8295.0,0.0,C863376101,558803.51,828700.21,0,0,261601.7,0.0
2660559,6096585,522,1,45475.18,C132222446,,,C1537345080,8338261.13,8383736.31,0,0,,0.0
1134999,2583343,207,1,62828.55,C283335794,41084.0,0.0,C1944985573,0.0,62828.55,0,0,21744.550000000003,0.0
2172095,4968721,351,1,133644.2,C1549076546,,,C1125177965,570301.14,703945.34,0,0,,1.1641532182693479e-10
243687,550414,21,0,555494.25,C1934132267,36798.77,0.0,C810676991,1057947.78,1613442.03,0,0,518695.48,0.0
2386945,5458899,379,1,79846.64,C1967346059,40059.0,0.0,C1054656106,565849.79,645696.43,0,0,39787.64,0.0
2621579,6001704,428,1,373205.03,C1783281615,,,C1899317619,1041545.17,1414750.2,0,0,,2.3283064365386963e-10
1834642,4191750,305,1,358961.09,C1340705198,,,C2069249558,624225.7,983186.79,0,0,,0.0
1827372,4175810,304,1,407707.65,C188309304,35685.0,0.0,C1710015664,0.0,407707.65,0,0,372022.65,0.0
2545851,5821748,402,0,1068694.56,C832626328,,,C1832920201,1281799.94,2350494.5,0,0,,0.0
916342,2085921,182,1,241782.5,C708728658,,,C2082117656,341756.32,583538.82,0,0,,1.1641532182693479e-10
1327817,3025731,233,1,80245.9,C894648424,14415.0,0.0,C2004070631,5991796.81,6072042.71,0,0,65830.9,0.0
439331,985313,45,1,313109.35,C1804240480,,,C1216772160,1822647.25,2135756.6,0,0,,0.0
957596,2175872,185,1,330420.46,C326998878,,,C1811644011,8940862.68,9271283.14,0,0,,0.0
1175423,2671282,210,1,301136.38,C168310313,134.0,0.0,C831722456,0.0,301136.38,0,0,301002.38,0.0
2291029,5247564,371,1,169168.43,C1910894153,,,C460809471,1383771.99,1552940.42,0,0,,0.0
521552,1193192,132,1,132197.04,C672536225,,,C1031720735,490155.07,622352.1,0,0,,0.0100000000093132
1328156,3026504,233,1,106173.94,C1550720067,7235.0,0.0,C757176724,454952.93,561126.87,0,0,98938.94,0.0
1717245,3919595,284,1,217930.6,C1376445571,31920.0,0.0,C1635817044,3765449.85,3983380.45,0,0,186010.6,0.0
668404,1525389,153,1,229255.95,C778274860,113426.0,0.0,C389748355,130159.47,359415.42,0,0,115829.95,5.820766091346741e-11
661607,1508977,144,1,277666.08,C1070296786,4009.37,0.0,C1698242082,1070379.46,1348045.54,0,0,273656.71,0.0
2430990,5569139,393,1,227858.45,C942090822,1287.0,0.0,C933343395,821766.4,1049624.85,0,0,226571.45,0.0
1301138,2966815,231,1,49336.38,C1902877940,,,C1423600721,234549.22,283885.6,0,0,,0.0
2305046,5278898,372,1,150203.42,C118165406,52727.0,0.0,C1190136960,7164417.93,7264303.47,0,0,97476.42,50317.87999999989
13626,39759,9,1,141192.05,C839633643,280458.96,139266.92,C1820688445,27088.07,168280.12,0,0,0.0099999999511055,0.0
833768,1887750,164,1,162831.12,C1182509207,226991.8,64160.68,C426868464,191006.01,353837.13,0,0,0.0,0.0
2462236,5641506,396,0,256242.56,C1211168312,5038.0,0.0,C1871838561,0.0,256242.56,0,0,251204.56,0.0
583169,1327275,137,1,83219.71,C472032218,,,C1405428022,765591.9,848811.61,0,0,,0.0
19720,53028,9,0,105039.91,C655162083,,,C936053020,129007.03,337984.44,0,0,,-103937.5
653260,1482010,141,1,73176.25,C576199084,467396.0,394219.75,C219029782,31833.57,105009.82,0,0,0.0,0.0
2149976,4919428,350,1,185098.52,C704798011,661373.83,476275.31,C2083837949,1237109.74,1422208.26,0,0,0.0,0.0
657014,1493095,142,0,410612.68,C1890761827,,,C1352752499,497641.74,908254.41,0,0,,0.0099999998928979
2321444,5315397,374,0,1956941.45,C732962010,,,C850758425,2042084.31,3999025.76,0,0,,0.0
2578888,5893475,403,1,117496.22,C95260252,,,C885785180,798189.55,915685.77,0,0,,0.0
1616518,3692097,277,1,119208.53,C1335314586,,,C531743047,9380627.17,9499835.7,0,0,,0.0
2103905,4814842,346,1,56982.04,C1110019653,21181.0,0.0,C723565954,4471755.51,4528737.55,0,0,35801.04,0.0
198593,446704,19,1,85057.9,C618489194,,,C2002515746,1982529.86,2067587.76,0,0,,0.0
2430108,5567181,393,0,1852611.2,C1674410948,19874.0,0.0,C1067694526,161131.96,1826680.13,0,0,1832737.2,187063.03000000003
844118,1917004,166,1,70234.01,C130347527,51317.0,0.0,C1276541408,549982.14,620216.14,0,0,18917.009999999995,0.0100000000093132
1365915,3107012,235,1,159903.74,C1513215629,9256.66,0.0,C1076383649,458822.8,618726.55,0,0,150647.08,-0.0100000000093132
2284801,5232771,371,1,367691.7,C193773653,10050.0,0.0,C495420562,0.0,367691.7,0,0,357641.7,0.0
753746,1714544,160,1,183109.22,C600789243,,,C245810488,269469.4,452578.62,0,0,,0.0
2555829,5842758,402,1,4043.85,C1723471648,51916.31,47872.46,C1233003725,3325595.65,3329639.5,0,0,0.0,0.0
1815088,4149507,303,0,21245351.51,C1966901640,,,C165838563,25245679.31,46491030.82,0,0,,0.0
494532,1133129,131,1,82545.26,C1400179438,,,C515529794,1546830.97,1629376.23,0,0,,0.0
2730107,6267749,617,1,159612.72,C1651662970,22091.0,0.0,C25233391,2873142.13,3032754.86,0,0,137521.72,-0.0099999997764825
1993212,4554944,327,1,71388.82,C1782391355,,,C1025445777,1442468.21,1513857.03,0,0,,0.0
748518,1703189,160,1,73442.25,C1937562501,,,C825572981,2555314.77,2628757.02,0,0,,0.0
2209903,5052292,354,1,244371.5,C97277271,16770.0,0.0,C860518234,0.0,244371.5,0,0,227601.5,0.0
832868,1885713,164,0,356385.56,C963651863,,,C1819398051,517087.55,873473.11,0,0,,0.0
2576003,5887599,403,1,111080.71,C1705201268,,,C155669490,556812.46,667893.17,0,0,,-1.1641532182693479e-10
253097,579831,33,0,241018.98,C1939388414,12866.0,0.0,C1932870004,449311.46,690330.44,0,0,228152.98,1.1641532182693479e-10
2449351,5611155,394,1,224121.25,C65873794,,,C296770990,240950.41,465071.65,0,0,,0.0100000000093132
742417,1689695,159,1,123031.63,C171827861,15992.0,0.0,C716384050,1067936.19,1190967.82,0,0,107039.63,-2.3283064365386963e-10
482787,1107623,130,1,158269.4,C1879929462,,,C466864294,4957168.48,5115437.89,0,0,,-0.00999999884516
1923035,4398705,321,1,219541.18,C2013503325,5104.0,0.0,C1690482750,248248.15,467789.33,0,0,214437.18,-5.820766091346741e-11
890017,2027295,180,1,243671.5,C1017593758,,,C1032662142,1076405.93,1320077.43,0,0,,0.0
2703603,6204862,585,1,278547.62,C684647540,326.0,0.0,C1323990270,0.0,278547.62,0,0,278221.62,0.0
710650,1620408,157,0,817568.48,C937305352,,,C2144574632,4515541.53,5333110.01,0,0,,0.0
1081649,2465057,203,1,270929.07,C2086734034,,,C449914145,1534873.15,2037299.51,0,0,,-231497.29000000004
198538,446633,19,1,71687.74,C1048406574,,,C1464045040,120303.34,0.0,0,0,,191991.08
1210852,2749859,212,1,175020.95,C963778503,,,C603155187,603363.72,778384.67,0,0,,-1.1641532182693479e-10
1012055,2293577,187,1,167987.71,C831309286,,,C1454114173,728510.32,896498.03,0,0,,-1.1641532182693479e-10
2503607,5731148,399,1,196938.93,C673680345,,,C1788004265,1468020.5,1664959.44,0,0,,-0.0100000000093132
716568,1633401,157,0,798569.26,C948871943,20602.0,0.0,C636204462,25058.24,823627.5,0,0,777967.26,0.0
756965,1721408,160,1,394400.64,C1206814232,26386.0,0.0,C1647694754,0.0,394400.64,0,0,368014.64,0.0
1567795,3569932,260,1,144874.78,C29678921,16494.21,0.0,C1821280434,292630.42,437505.2,0,0,128380.57,-5.820766091346741e-11
1290755,2942357,230,1,110630.43,C16805906,275.0,0.0,C902957934,592707.06,703337.49,0,0,110355.43,0.0
1934912,4425534,322,1,239612.07,C345131179,489281.85,249669.78,C1797360022,244060.51,483672.58,0,0,0.0,0.0
1282621,2925105,229,1,173985.64,C1797441175,733.0,0.0,C1013036991,1019523.98,1193509.62,0,0,173252.64,0.0
768394,1746417,161,1,25755.18,C2112014639,65835.0,40079.82,C1734999797,145384.31,171139.49,0,0,0.0,0.0
2355844,5392585,377,1,659794.47,C1715174867,38452.0,0.0,C285930023,664235.6,1324030.07,0,0,621342.47,-2.3283064365386963e-10
751659,1710756,160,1,199358.49,C1737060954,29751.0,0.0,C145793593,2202351.65,2401710.14,0,0,169607.49,-4.656612873077393e-10
1175490,2671427,210,1,6027.38,C2143595286,,,C1926538762,835877.2,841904.59,0,0,,-0.0100000000093132
1591356,3635464,274,1,119442.0,C733544469,1294.0,0.0,C612720045,143918.19,263360.19,0,0,118148.0,0.0
1810682,4139629,303,1,77068.91,C1116905873,,,C865470736,476522.31,553591.22,0,0,,0.0
539613,1231775,133,1,177444.65,C1463377206,23122.0,0.0,C812750871,59537.02,236981.66,0,0,154322.65,0.0099999999802093
228279,512813,20,1,262080.0,C678907512,,,C1382034610,2737997.28,3000077.29,0,0,,-0.0100000002421438
2700773,6195863,573,1,38628.61,C335287411,1410.0,0.0,C125792154,0.0,38628.61,0,0,37218.61,0.0
2042956,4663936,330,1,56551.53,C1342867107,567001.0,510449.47,C377904962,37262.24,93813.77,0,0,0.0,-1.4551915228366852e-11
505528,1157768,131,1,498093.98,C1796485217,24469.0,0.0,C72119220,0.0,498093.98,0,0,473624.98,0.0
2460748,5637865,396,0,938855.92,C1935586769,26929.0,0.0,C171510781,837987.22,1776843.14,0,0,911926.92,2.3283064365386963e-10
1970422,4504322,325,1,215114.37,C509029957,,,C308345835,291379.41,506493.78,0,0,,-5.820766091346741e-11
1169815,2659888,210,1,10557.26,C1647574285,,,C718007942,1810493.36,1821050.62,0,0,,0.0
2182456,4991957,352,1,39675.55,C1196893346,1450.0,0.0,C2137838990,0.0,39675.55,0,0,38225.55,0.0
609618,1383953,138,1,177731.16,C398822771,107.0,0.0,C1612044366,311672.1,489403.27,0,0,177624.16,-0.0100000000093132
2429776,5566354,393,1,175410.66,C1667458852,,,C422261254,4385648.55,4561059.21,0,0,,0.0
418743,938303,43,1,115163.3,C1539041345,,,C269065934,1198563.54,1313726.83,0,0,,0.0100000000093132
2058077,4696013,331,1,134750.91,C837352946,10231.0,0.0,C1421586078,0.0,134750.91,0,0,124519.91,0.0
556363,1268303,135,1,64729.03,C1552993014,,,C1997201312,357368.9,422097.93,0,0,,5.820766091346741e-11
948832,2156542,184,1,6579.72,C228643519,,,C255246845,5781688.36,5788268.08,0,0,,0.0
1307877,2982166,231,1,44417.53,C1339155771,51480.0,7062.47,C101553457,28282.58,72700.11,0,0,0.0,0.0
1938535,4433818,323,1,224010.8,C819028475,30088.0,0.0,C499320172,1897158.87,2121169.68,0,0,193922.8,-0.0100000002421438
2133534,4883106,348,1,130029.85,C451410671,,,C499956433,1937209.15,2067238.99,0,0,,0.0100000000093132
104841,246146,14,1,251638.46,C526518367,79.0,0.0,C1739230282,1263339.54,1573767.98,0,0,251559.46,-58789.97999999998
841201,1907655,166,1,320317.91,C1130758108,,,C1047739923,500429.58,1183251.84,0,0,,-362504.3500000001
